############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 512
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 1
# dimension of the FFT mesh                : 8 x 8 x 8
# number of wait steps before measurement  : 50000
# frequency of the measurement             : 10
# output result after this many measurement: 5000
# number of processors used by this run    : 1
############################################################
# mapping information between lattice indices and atom id
# nx ny nz nucell
8 8 8 1
# l1 l2 l3 k atom_id
0.25 0.875 0.625 0.124125 1.83717e-18 -0.0406449 -0.00214695 0.00797692 -0.00783956 -0.0406449 0.00214695 0.107303 9.0618e-19 0.0179444 0.00663371 0.00797692 0.00783956 0.0179444 -0.00663371 0.163186 -2.22578e-19
0.25 0.875 0.75 0.115988 4.13823e-19 -0.0441181 3.92585e-05 0.00305361 0.000841482 -0.0441181 -3.92585e-05 0.0787182 1.47254e-19 0.025833 -0.00036805 0.00305361 -0.000841482 0.025833 0.00036805 0.127764 -4.26365e-19
0.25 0.875 0.875 0.116613 -5.46929e-18 -0.0575245 0.00441557 -0.0423597 -0.00574361 -0.0575245 -0.00441557 0.0907387 -4.65237e-18 0.0321659 -0.00616346 -0.0423597 0.00574361 0.0321659 0.00616346 0.0645373 -2.88027e-18
0.375 0 0 0.138392 -4.55279e-16 -0.0604965 -0.000550056 -0.0424554 0.000198352 -0.0604965 0.000550056 0.0703375 -2.78261e-16 0.0252893 0.00100081 -0.0424554 -0.000198352 0.0252893 -0.00100081 0.0523297 -1.14873e-17
0.375 0 0.125 0.124451 6.48878e-19 -0.0509974 -0.000866747 -0.0208417 0.00190435 -0.0509974 0.000866747 0.0686909 3.39338e-19 0.00671567 0.00370081 -0.0208417 -0.00190435 0.00671567 -0.00370081 0.0450143 9.00084e-20
0.375 0 0.25 0.127246 -1.01754e-18 -0.0345013 -0.000582 0.0159014 -0.00206057 -0.0345013 0.000582 0.0875886 -6.85136e-19 -0.0104314 -0.00287166 0.0159014 0.00206057 -0.0104314 0.00287166 0.0690819 -1.35013e-19
0.375 0 0.375 0.141854 2.52914e-19 -0.0228228 -0.00277766 0.0348732 -0.00138323 -0.0228228 0.00277766 0.109874 -1.08742e-18 -0.025439 -0.00395665 0.0348732 0.00138323 -0.025439 0.00395665 0.122063 -3.48365e-19
0.375 0 0.5 0.133187 -3.8023e-19 -0.0249755 -4.33077e-06 0.035646 -0.000623266 -0.0249755 4.33077e-06 0.107505 -1.58582e-19 -0.0194802 0.000812827 0.035646 0.000623266 -0.0194802 -0.000812827 0.141649 -2.51556e-19
0.375 0 0.625 0.150787 -2.38142e-19 -0.0376932 -0.000630427 0.0405121 1.60001e-05 -0.0376932 0.000630427 0.111473 0 -0.0222237 0.000475863 0.0405121 -1.60001e-05 -0.0222237 -0.000475863 0.148372 -1.86271e-19
0.375 0 0.75 0.166737 1.52873e-19 -0.059336 0.000140656 -0.0115526 0.000898314 -0.059336 -0.000140656 0.0995948 1.36104e-19 0.00682467 -0.000219013 -0.0115526 -0.000898314 0.00682467 0.000219013 0.16579 1.31887e-20
0.375 0 0.875 0.135882 8.50912e-19 -0.0581678 0.000117756 -0.0392832 0.000214002 -0.0581678 -0.000117756 0.0700999 3.22827e-19 0.0223309 -0.000459181 -0.0392832 -0.000214002 0.0223309 0.000459181 0.0777519 9.61273e-20
0.375 0.125 0 0.113045 -3.48003e-19 -0.0209458 -0.000651937 -0.0330655 0.000811978 -0.0209458 0.000651937 0.0679696 -1.47368e-19 0.0138895 0.00138276 -0.0330655 -0.000811978 0.0138895 -0.00138276 0.0551493 -1.80017e-19
0.375 0.125 0.125 0.131098 9.00053e-20 -0.0293427 -0.000262311 -0.0207202 7.85414e-05 -0.0293427 0.000262311 0.0495078 -6.521e-20 0.01691 0.000278994 -0.0207202 -7.85414e-05 0.01691 -0.000278994 0.0377103 -2.67212e-20
0.375 0.125 0.25 0.13603 -6.54114e-20 -0.0134842 -3.18622e-05 0.0190333 0.000506053 -0.0134842 3.18622e-05 0.054447 -6.87621e-21 0.012109 -7.65613e-05 0.0190333 -0.000506053 0.012109 7.65613e-05 0.0458678 -4.21914e-20
0.375 0.125 0.375 0.156557 -8.08659e-19 -0.00299363 0.000591703 0.0544464 0.000597346 -0.00299363 -0.000591703 0.0842866 6.51317e-20 -0.00486835 0.00209202 0.0544464 -0.000597346 -0.00486835 -0.00209202 0.104211 -4.49463e-19
0.375 0.125 0.5 0.128384 1.23377e-20 -0.00501629 0.000769943 0.0366991 3.37844e-05 -0.00501629 -0.000769943 0.0828861 2.83181e-21 -0.0122696 7.53802e-05 0.0366991 -3.37844e-05 -0.0122696 -7.53802e-05 0.130794 5.13852e-20
0.375 0.125 0.625 0.142764 1.24768e-20 -0.0139378 0.000355308 0.0291715 -0.00225524 -0.0139378 -0.000355308 0.0859719 -5.94681e-20 -0.0262967 -0.000780572 0.0291715 0.00225524 -0.0262967 0.000780572 0.181847 -1.03648e-19
0.375 0.125 0.75 0.15562 -2.8101e-19 -0.0291878 -0.00217565 -0.00346378 0.0050683 -0.0291878 0.00217565 0.0964874 -3.17163e-19 -0.0148004 -0.00252701 -0.00346378 -0.0050683 -0.0148004 0.00252701 0.158938 -9.23742e-20
0.375 0.125 0.875 0.143933 -4.47531e-19 -0.0425418 0.000318857 -0.0398876 -0.000641404 -0.0425418 -0.000318857 0.0688506 -1.246e-19 -0.00214619 0.00088987 -0.0398876 0.000641404 -0.00214619 -0.00088987 0.123796 1.40908e-19
0.375 0.25 0 0.112299 4.95324e-20 0.000462091 0.000896243 -0.0267129 -7.11726e-05 0.000462091 -0.000896243 0.0680046 -6.0176e-20 -0.00455857 -0.00117278 -0.0267129 7.11726e-05 -0.00455857 0.00117278 0.0870526 -1.45961e-20
0.375 0.25 0.125 0.12063 -1.60033e-19 0.0113461 2.84287e-05 -0.0175178 -0.000340721 0.0113461 -2.84287e-05 0.0568414 -9.97923e-20 0.0159619 0.000334935 -0.0175178 0.000340721 0.0159619 -0.000334935 0.0472166 -3.93787e-20
0.375 0.25 0.25 0.146356 2.24352e-20 0.0249134 -0.000141953 0.0176478 -0.000334908 0.0249134 0.000141953 0.0639719 7.95833e-19 0.0318408 -0.000174798 0.0176478 0.000334908 0.0318408 0.000174798 0.0414361 5.00672e-19
0.375 0.25 0.375 0.145815 -3.38498e-18 0.0384653 -0.00318693 0.0417323 0.00238964 0.0384653 0.00318693 0.0613884 5.43708e-19 0.0186281 -0.00645527 0.0417323 -0.00238964 0.0186281 0.00645527 0.0767658 -1.87958e-18
0.375 0.25 0.5 0.139422 -4.88636e-19 0.0366096 0.000705127 0.0430335 -0.00132214 0.0366096 -0.000705127 0.0689482 -2.37872e-19 0.00309053 0.000176629 0.0430335 0.00132214 0.00309053 -0.000176629 0.113429 -4.8105e-20
0.375 0.25 0.625 0.159132 4.11045e-19 0.0323911 0.000813802 0.0096664 0.000577675 0.0323911 -0.000813802 0.0883983 4.02117e-19 -0.0167027 0.000385799 0.0096664 -0.000577675 -0.0167027 -0.000385799 0.166681 -1.88675e-19
0.375 0.25 0.75 0.168863 5.21932e-20 0.0164061 -0.000412343 -0.0044477 0.000949342 0.0164061 0.000412343 0.0807507 -1.41591e-20 -0.0223221 0.000155912 -0.0044477 -0.000949342 -0.0223221 -0.000155912 0.177168 -8.60851e-20
0.375 0.25 0.875 0.129632 1.01831e-19 0.00298748 5.00316e-05 -0.047418 0.000890315 0.00298748 -5.00316e-05 0.0652828 6.72556e-21 -0.0194688 0.000396725 -0.047418 -0.000890315 -0.0194688 -0.000396725 0.132475 9.16785e-20
0.375 0.375 0 0.129628 -5.98391e-19 0.0251398 -0.00130981 -0.0325184 -0.000880118 0.0251398 0.00130981 0.0931402 -1.67643e-18 -0.0236779 0.00142349 -0.0325184 0.000880118 -0.0236779 -0.00142349 0.115905 -1.24729e-18
0.375 0.375 0.125 0.142429 2.65591e-20 0.0499343 -0.000895752 -0.0185685 0.000143912 0.0499343 0.000895752 0.086803 3.73799e-19 -0.0113222 -0.00104185 -0.0185685 -0.000143912 -0.0113222 0.00104185 0.0792409 3.19328e-19
0.375 0.375 0.25 0.115699 -8.41236e-19 0.0439277 0.000559462 0.0181903 -0.000864809 0.0439277 -0.000559462 0.0695802 -6.79635e-19 0.000717723 0.00219155 0.0181903 0.000864809 0.000717723 -0.00219155 0.0560649 1.35013e-19
0.375 0.375 0.375 0.149861 2.25818e-18 0.0668719 0.00214869 0.0487132 -0.00333743 0.0668719 -0.00214869 0.0764313 9.43433e-19 0.0243876 0.0050412 0.0487132 0.00333743 0.0243876 -0.0050412 0.0528207 -4.50042e-19
0.375 0.375 0.5 0.151264 8.14819e-19 0.0634326 -0.000343647 0.0460344 0.000571589 0.0634326 0.000343647 0.0794235 4.27604e-19 0.0258293 0.000445609 0.0460344 -0.000571589 0.0258293 -0.000445609 0.0824307 1.77571e-19
0.375 0.375 0.625 0.157637 1.43148e-19 0.0593936 4.08636e-05 0.0246027 0.000194094 0.0593936 -4.08636e-05 0.0890076 8.49544e-21 0.0140177 -0.000636256 0.0246027 -0.000194094 0.0140177 0.000636256 0.105332 -1.04929e-19
0.375 0.375 0.75 0.154746 -6.50454e-19 0.0472313 -9.13207e-05 -0.0258024 -2.81061e-05 0.0472313 9.13207e-05 0.101597 -4.30436e-19 -0.0163852 0.00104315 -0.0258024 2.81061e-05 -0.0163852 -0.00104315 0.160231 -7.95492e-19
0.375 0.375 0.875 0.142108 5.55229e-19 0.013144 2.00931e-05 -0.051777 -0.000462435 0.013144 -2.00931e-05 0.127115 7.2067e-20 -0.0308253 0.000466621 -0.051777 0.000462435 -0.0308253 -0.000466621 0.13687 4.50042e-19
0.375 0.5 0 0.153056 1.8709e-19 0.0341454 -0.000101375 -0.0491594 1.11024e-05 0.0341454 0.000101375 0.140648 3.3495e-19 -0.0392897 0.000418556 -0.0491594 -1.11024e-05 -0.0392897 -0.000418556 0.136183 5.07001e-19
0.375 0.5 0.125 0.136887 1.8154e-19 0.0361513 -0.000237687 -0.0119071 -0.000650763 0.0361513 0.000237687 0.115874 1.58582e-19 -0.035282 0.00103968 -0.0119071 0.000650763 -0.035282 -0.00103968 0.0957605 1.12511e-20
0.375 0.5 0.25 0.151672 0 0.0549858 0.000479371 0.0225141 0.00025383 0.0549858 -0.000479371 0.119315 -2.13608e-19 -0.0125575 -0.000657779 0.0225141 -0.00025383 -0.0125575 0.000657779 0.0775251 -3.93787e-20
0.375 0.5 0.375 0.149017 -3.72136e-19 0.0596885 0.000511834 0.0476165 -0.000523253 0.0596885 -0.000511834 0.105145 -1.6332e-19 0.0134305 0.000126339 0.0476165 0.000523253 0.0134305 -0.000126339 0.060249 -8.43829e-20
0.375 0.5 0.5 0.153496 3.45488e-19 0.0531544 -0.000556202 0.0365843 0.00048158 0.0531544 0.000556202 0.0978476 -1.72744e-19 0.0373313 -0.000389746 0.0365843 -0.00048158 0.0373313 0.000389746 0.0721632 2.02519e-19
0.375 0.5 0.625 0.155891 9.54512e-20 0.0608037 -0.000497078 0.0259239 -0.000795335 0.0608037 0.000497078 0.100443 -6.79635e-20 0.0297708 0.000580451 0.0259239 0.000795335 0.0297708 -0.000580451 0.0850021 1.70605e-19
0.375 0.5 0.75 0.147151 -1.58758e-19 0.0320449 0.000116349 -0.016716 -0.00193568 0.0320449 -0.000116349 0.11994 5.94681e-20 0.0171877 -0.00129975 -0.016716 0.00193568 0.0171877 0.00129975 0.141349 -3.34629e-20
0.375 0.5 0.875 0.143367 -2.9063e-19 0.0349373 0.000126933 -0.0494563 -0.000611632 0.0349373 -0.000126933 0.125628 -1.06156e-19 -0.0136469 0.000785561 -0.0494563 0.000611632 -0.0136469 -0.000785561 0.13284 -1.74391e-19
0.375 0.625 0 0.146574 4.05038e-19 -0.0045361 -0.000661417 -0.046883 -0.000215974 -0.0045361 0.000661417 0.143762 -6.5465e-20 -0.024827 0.000599276 -0.046883 0.000215974 -0.024827 -0.000599276 0.103136 2.70025e-19
0.375 0.625 0.125 0.155474 -8.86121e-20 0.00399909 -0.00122819 -0.0169745 0.00112984 0.00399909 0.00122819 0.149474 -2.022e-19 -0.0454021 0.000256027 -0.0169745 -0.00112984 -0.0454021 -0.000256027 0.105573 -2.02519e-19
0.375 0.625 0.25 0.136 -1.59824e-19 0.012288 0.00138396 0.0237795 -0.000470983 0.012288 -0.00138396 0.134279 1.36617e-19 -0.0361306 -0.000269072 0.0237795 0.000470983 -0.0361306 0.000269072 0.099661 -1.24465e-19
0.375 0.625 0.375 0.157092 -5.68639e-19 0.0379717 -0.00228729 0.0497482 0.000729492 0.0379717 0.00228729 0.128334 -5.68635e-19 -0.0023319 0.00169999 0.0497482 -0.000729492 -0.0023319 -0.00169999 0.0841255 -1.01259e-19
0.375 0.625 0.5 0.152749 -2.68819e-19 0.0277913 -1.76233e-05 0.0465495 -0.000225351 0.0277913 1.76233e-05 0.119581 2.10995e-19 0.0267402 0.000164102 0.0465495 0.000225351 0.0267402 -0.000164102 0.069908 -6.75063e-20
0.375 0.625 0.625 0.172709 -4.06145e-19 0.0290484 -0.000781 0.0212602 -0.000436234 0.0290484 0.000781 0.120258 -2.87602e-19 0.0408348 -8.56068e-05 0.0212602 0.000436234 0.0408348 8.56068e-05 0.0896645 -6.75063e-20
0.375 0.625 0.75 0.155057 3.52551e-19 0.0101235 0.00483292 -0.0182561 0.00355751 0.0101235 -0.00483292 0.121514 -3.17549e-19 0.0315341 0.00134006 -0.0182561 -0.00355751 0.0315341 -0.00134006 0.0990434 -1.80017e-19
0.375 0.625 0.875 0.166278 2.89588e-20 0.00462903 0.0010363 -0.0487701 0.000100783 0.00462903 -0.0010363 0.138549 -3.00911e-21 0.00502854 -0.000481616 -0.0487701 -0.000100783 0.00502854 0.000481616 0.117598 -9.00084e-20
0.375 0.75 0 0.181544 2.7616e-19 -0.0408606 0.000661279 -0.0525858 0.000930206 -0.0408606 -0.000661279 0.146873 4.03574e-19 -0.00219854 0.000410369 -0.0525858 -0.000930206 -0.00219854 -0.000410369 0.105659 -2.81276e-20
0.375 0.75 0.125 0.152519 -4.8729e-20 -0.0319259 -0.00527115 -0.0159502 0.00246096 -0.0319259 0.00527115 0.152104 4.37816e-20 -0.0328545 -0.00129331 -0.0159502 -0.00246096 -0.0328545 0.00129331 0.101008 -1.12511e-20
0.375 0.75 0.25 0.145731 -2.88386e-19 -0.013206 0.00219381 0.0216249 -0.00208424 -0.013206 -0.00219381 0.148458 2.2872e-19 -0.0526604 -0.0010991 0.0216249 0.00208424 -0.0526604 0.0010991 0.101883 6.75063e-20
0.375 0.75 0.375 0.143967 -9.44324e-19 -0.0116972 0.000519707 0.0458846 0.000307454 -0.0116972 -0.000519707 0.128374 -3.898e-19 -0.0262216 0.000218467 0.0458846 -0.000307454 -0.0262216 -0.000218467 0.111191 -7.98825e-19
0.375 0.75 0.5 0.169618 -3.76672e-19 -0.00466981 0.00106611 0.0543522 -0.000827446 -0.00466981 -0.00106611 0.114727 -4.33074e-20 0.00246326 -0.000189721 0.0543522 0.000827446 0.00246326 0.000189721 0.114466 -1.27278e-19
0.375 0.75 0.625 0.168527 2.97474e-20 -0.00786749 -0.000723491 0.0203009 -0.000389083 -0.00786749 0.000723491 0.115454 -4.72144e-19 0.0203446 0.000718687 0.0203009 0.000389083 0.0203446 -0.000718687 0.10134 -3.93787e-19
0.375 0.75 0.75 0.150514 7.11842e-20 -0.00980943 -0.00177571 -0.00663758 -0.00109983 -0.00980943 0.00177571 0.119697 2.80586e-19 0.0364327 0.0013147 -0.00663758 0.00109983 0.0364327 -0.0013147 0.0924839 2.41898e-19
0.375 0.75 0.875 0.158246 8.55701e-19 -0.0458824 0.000482482 -0.0478756 0.000104771 -0.0458824 -0.000482482 0.105162 4.04817e-19 0.0280096 0.000103265 -0.0478756 -0.000104771 0.0280096 -0.000103265 0.0834742 4.7817e-20
0.375 0.875 0 0.164974 -6.84145e-19 -0.075473 -0.000250116 -0.0521241 -0.00057241 -0.075473 0.000250116 0.103401 -3.69128e-19 0.0223199 5.99061e-05 -0.0521241 0.00057241 0.0223199 -5.99061e-05 0.0604381 -2.81628e-19
0.375 0.875 0.125 0.14536 -4.42617e-20 -0.0536038 -0.000190143 -0.0195899 0.000506418 -0.0536038 0.000190143 0.115381 1.51507e-19 -0.0102047 0.000401527 -0.0195899 -0.000506418 -0.0102047 -0.000401527 0.0753367 1.12511e-20
0.375 0.875 0.25 0.151277 1.85761e-19 -0.038525 0.000487463 0.0129094 -0.00106598 -0.038525 -0.000487463 0.132908 1.11408e-19 -0.0422653 -8.32979e-05 0.0129094 0.00106598 -0.0422653 8.32979e-05 0.108055 -1.12511e-19
0.375 0.875 0.375 0.148968 6.74049e-19 -0.0425794 0.000417527 0.0459367 -3.94758e-05 -0.0425794 -0.000417527 0.129799 -1.98227e-20 -0.0415211 -0.000202494 0.0459367 3.94758e-05 -0.0415211 0.000202494 0.13738 4.29133e-19
0.375 0.875 0.5 0.145136 -1.07005e-18 -0.0308696 0.000449846 0.0445374 -0.000161683 -0.0308696 -0.000449846 0.132095 -9.93136e-19 -0.0110226 0.000162884 0.0445374 0.000161683 -0.0110226 -0.000162884 0.137837 -1.92674e-19
0.375 0.875 0.625 0.175716 -6.46786e-19 -0.049815 -0.00281443 0.0212925 -0.00162512 -0.049815 0.00281443 0.124423 -9.40162e-19 0.00245015 0.00107675 0.0212925 0.00162512 0.00245015 -0.00107675 0.121921 2.10332e-19
0.375 0.875 0.75 0.156644 5.14006e-20 -0.0570426 -0.000188282 -0.0167606 -0.00135867 -0.0570426 0.000188282 0.0968293 2.03891e-19 0.0333639 0.000184463 -0.0167606 0.00135867 0.0333639 -0.000184463 0.0924725 2.39281e-19
0.375 0.875 0.875 0.155913 -5.09216e-20 -0.0574843 -0.000379459 -0.0407957 0.000463875 -0.0574843 0.000379459 0.0995196 9.04509e-20 0.0371449 0.000520676 -0.0407957 -0.000463875 0.0371449 -0.000520676 0.0719763 4.95046e-19
0.5 0 0 0.187094 0 -0.0787965 0 -0.0579826 0 -0.0787965 0 0.0980398 0 0.0374379 0 -0.0579826 0 0.0374379 0 0.065444 0
0.5 0 0.125 0.147362 6.8234e-19 -0.0586242 -0.000137526 -0.0315974 0.000520193 -0.0586242 0.000137526 0.0798283 4.64417e-19 0.0190209 0.000389526 -0.0315974 -0.000520193 0.0190209 -0.000389526 0.068321 3.49171e-19
0.5 0 0.25 0.14008 -3.9242e-19 -0.0427067 -6.4445e-05 0.000333236 0.000508255 -0.0427067 6.4445e-05 0.0929833 -2.60173e-19 -0.00149489 -0.000382766 0.000333236 -0.000508255 -0.00149489 0.000382766 0.13369 -2.5173e-21
0.5 0 0.375 0.164234 -2.26009e-19 -0.0459653 0.000778097 0.0449579 0.00151179 -0.0459653 -0.000778097 0.112239 -9.0618e-20 -0.0270111 0.000969084 0.0449579 -0.00151179 -0.0270111 -0.000969084 0.121195 -9.00084e-20
0.5 0 0.5 0.17846 0 -0.0432965 0 0.0452261 0 -0.0432965 0 0.11774 0 -0.0380421 0 0.0452261 0 -0.0380421 0 0.161219 0
0.5 0 0.625 0.164234 -9.04036e-19 -0.0459653 -0.000778097 0.0449579 -0.00151179 -0.0459653 0.000778097 0.112239 -2.26545e-19 -0.0270111 -0.000969084 0.0449579 0.00151179 -0.0270111 0.000969084 0.121195 1.57682e-19
0.5 0 0.75 0.14008 3.9242e-19 -0.0427067 6.4445e-05 0.000333236 -0.000508255 -0.0427067 -6.4445e-05 0.0929833 2.60173e-19 -0.00149489 0.000382766 0.000333236 0.000508255 -0.00149489 -0.000382766 0.13369 2.5173e-21
0.5 0 0.875 0.147362 9.09787e-20 -0.0586242 0.000137526 -0.0315974 -0.000520193 -0.0586242 -0.000137526 0.0798283 3.05836e-19 0.0190209 -0.000389526 -0.0315974 0.000520193 0.0190209 0.000389526 0.068321 -1.55031e-19
0.5 0.125 0 0.15589 -4.78525e-18 -0.05576 -0.000616266 -0.0498581 0.000249459 -0.05576 0.000616266 0.0804345 -1.80527e-18 0.0204673 0.000342505 -0.0498581 -0.000249459 0.0204673 -0.000342505 0.0657179 -1.67078e-18
0.5 0.125 0.125 0.155725 2.84475e-18 -0.049179 -0.000164848 -0.0350178 -0.000283753 -0.049179 0.000164848 0.0801124 2.07444e-18 0.0299153 -0.000531605 -0.0350178 0.000283753 0.0299153 0.000531605 0.0573515 1.47389e-18
0.5 0.125 0.25 0.182034 7.28843e-19 -0.0526409 -0.000601989 -0.00239391 -6.4327e-06 -0.0526409 0.000601989 0.0833516 6.00441e-19 0.0241849 0.000402419 -0.00239391 6.4327e-06 0.0241849 -0.000402419 0.0603511 1.88455e-19
0.5 0.125 0.375 0.129499 3.67759e-20 -0.020574 0.000272044 0.0280677 -0.000116642 -0.020574 -0.000272044 0.0991267 -8.64574e-20 0.0113141 0.000747222 0.0280677 0.000116642 0.0113141 -0.000747222 0.0897492 1.74391e-19
0.5 0.125 0.5 0.160571 -5.13096e-19 -0.026129 -0.000359972 0.0532342 -0.000151501 -0.026129 0.000359972 0.106724 -3.12915e-19 -0.0189114 0.000207523 0.0532342 0.000151501 -0.0189114 -0.000207523 0.131024 -5.15993e-19
0.5 0.125 0.625 0.158908 -2.16547e-19 -0.022107 -0.00124037 0.033113 4.12921e-05 -0.022107 0.00124037 0.110591 4.07781e-19 -0.0347938 -0.000757956 0.033113 -4.12921e-05 -0.0347938 0.000757956 0.135481 1.41788e-20
0.5 0.125 0.75 0.189803 -3.12471e-19 -0.0493402 -0.000375395 0.00691887 0.000195811 -0.0493402 0.000375395 0.131304 -3.51145e-19 -0.0266188 0.000394255 0.00691887 -0.000195811 -0.0266188 -0.000394255 0.140834 -1.79698e-19
0.5 0.125 0.875 0.163443 -8.39391e-19 -0.0581131 0.000529926 -0.0424186 -0.000370465 -0.0581131 -0.000529926 0.0925394 -2.15218e-19 -0.00629791 0.000522605 -0.0424186 0.000370465 -0.00629791 -0.000522605 0.0954797 1.37292e-19
0.5 0.25 0 0.144397 -3.93097e-19 -0.0152227 -0.000632156 -0.0482821 -0.000343361 -0.0152227 0.000632156 0.0981523 5.85444e-20 -0.00405467 -0.00101218 -0.0482821 0.000343361 -0.00405467 0.00101218 0.0892648 -3.93787e-19
0.5 0.25 0.125 0.147103 -6.79941e-20 -0.0102816 0.000584211 -0.0280545 0.00027944 -0.0102816 -0.000584211 0.0919122 -1.34305e-19 0.0145054 -0.000248825 -0.0280545 -0.00027944 0.0145054 0.000248825 0.0817375 -8.43829e-20
0.5 0.25 0.25 0.166003 9.01972e-21 -0.000917843 -0.00137245 0.000227604 -6.69199e-05 -0.000917843 0.00137245 0.111753 -3.5004e-19 0.0481777 -0.000425754 0.000227604 6.69199e-05 0.0481777 0.000425754 0.0768772 -2.72508e-19
0.5 0.25 0.375 0.18114 -2.14792e-19 0.0156342 0.000988994 0.0421223 0.000247041 0.0156342 -0.000988994 0.09338 3.05055e-19 0.0234656 0.000537598 0.0421223 -0.000247041 0.0234656 -0.000537598 0.0793472 2.1377e-19
0.5 0.25 0.5 0.177705 -3.8864e-19 0.0198236 0.000614675 0.0590774 -2.65126e-05 0.0198236 -0.000614675 0.093054 -2.23781e-19 0.00351636 0.000200324 0.0590774 2.65126e-05 0.00351636 -0.000200324 0.105643 -2.81276e-21
0.5 0.25 0.625 0.177164 -8.87609e-19 0.0129783 0.00193608 0.0489831 -0.00366014 0.0129783 -0.00193608 0.10245 6.79635e-20 -0.0229024 -0.00248679 0.0489831 0.00366014 -0.0229024 0.00248679 0.127582 -4.85773e-19
0.5 0.25 0.75 0.166043 7.21921e-20 -0.0058276 -0.00408769 0.011089 0.00437578 -0.0058276 0.00408769 0.126787 -1.81236e-19 -0.0282571 -0.000478112 0.011089 -0.00437578 -0.0282571 0.000478112 0.146311 -1.31833e-19
0.5 0.25 0.875 0.171575 -5.54995e-19 -0.0178328 -0.000985599 -0.0485509 0.00133166 -0.0178328 0.000985599 0.1023 -9.0618e-20 -0.0280061 -0.000662539 -0.0485509 -0.00133166 -0.0280061 0.000662539 0.122093 -5.97211e-19
0.5 0.375 0 0.171215 1.38167e-19 0.0239056 0.000633783 -0.0593566 0.000264465 0.0239056 -0.000633783 0.117482 1.92563e-19 -0.0257028 -0.00240118 -0.0593566 -0.000264465 -0.0257028 0.00240118 0.132204 1.80017e-19
0.5 0.375 0.125 0.160137 -1.6787e-19 0.0230625 -0.000361025 -0.0315439 -0.000147961 0.0230625 0.000361025 0.0996012 -1.37343e-19 -0.00378012 -0.000679276 -0.0315439 0.000147961 -0.00378012 0.000679276 0.103644 -1.32041e-20
0.5 0.375 0.25 0.149411 1.16907e-19 0.0255454 -0.000282739 -0.00887075 0.000577605 0.0255454 0.000282739 0.0958987 -5.24035e-19 0.033676 0.000674494 -0.00887075 -0.000577605 0.033676 -0.000674494 0.0850651 -5.96306e-19
0.5 0.375 0.375 0.162549 -2.21394e-19 0.0576406 0.000593556 0.0399503 0.000112755 0.0576406 -0.000593556 0.0770742 -3.40996e-19 0.0302566 4.83358e-05 0.0399503 -0.000112755 0.0302566 -4.83358e-05 0.0546618 -2.70025e-19
0.5 0.375 0.5 0.17254 6.2362e-19 0.0559556 0.000620123 0.0515692 -0.000957288 0.0559556 -0.000620123 0.099296 -8.45421e-19 0.0194186 0.000938944 0.0515692 0.000957288 0.0194186 -0.000938944 0.0815616 3.88161e-19
0.5 0.375 0.625 0.168757 1.52125e-18 0.0540927 0.000236014 0.0382882 0.000480608 0.0540927 -0.000236014 0.111497 7.13617e-19 -0.0154833 0.000323025 0.0382882 -0.000480608 -0.0154833 -0.000323025 0.121553 -1.22936e-19
0.5 0.375 0.75 0.178309 -4.32913e-19 0.0369939 -0.00114816 -0.0101447 0.00211719 0.0369939 0.00114816 0.136634 -3.23623e-19 -0.0115631 0.00111904 -0.0101447 -0.00211719 -0.0115631 -0.00111904 0.123451 -9.00084e-20
0.5 0.375 0.875 0.157221 2.07119e-19 0.0316851 0.000675853 -0.045385 0.000827639 0.0316851 -0.000675853 0.12019 -2.492e-19 -0.0254728 -0.000805169 -0.045385 -0.000827639 -0.0254728 0.000805169 0.138394 -2.89883e-20
0.5 0.5 0 0.191044 0 0.0381775 0 -0.0556039 0 0.0381775 0 0.172826 0 -0.0169377 0 -0.0556039 0 -0.0169377 0 0.181513 0
0.5 0.5 0.125 0.168663 4.17136e-19 0.033086 -0.00123914 -0.0423217 -0.000327569 0.033086 0.00123914 0.127018 -4.67715e-19 -0.0281735 0.00123382 -0.0423217 0.000327569 -0.0281735 -0.00123382 0.119137 1.35013e-19
0.5 0.5 0.25 0.140858 -6.75393e-20 0.0408869 -4.50364e-05 -0.00040469 0.000942282 0.0408869 4.50364e-05 0.0946944 -6.15919e-20 -0.000882365 -0.000213262 -0.00040469 -0.000942282 -0.000882365 0.000213262 0.112978 -2.43111e-20
0.5 0.5 0.375 0.157889 1.14886e-18 0.0596032 -0.000661257 0.0341067 0.000185711 0.0596032 0.000661257 0.0905094 5.75191e-19 0.020491 -0.00070629 0.0341067 -0.000185711 0.020491 0.00070629 0.0692244 5.56927e-19
0.5 0.5 0.5 0.189552 0 0.0833515 0 0.0587903 0 0.0833515 0 0.0909404 0 0.0377068 0 0.0587903 0 0.0377068 0 0.0619917 0
0.5 0.5 0.625 0.157889 1.04442e-19 0.0596032 0.000661257 0.0341067 -0.000185711 0.0596032 -0.000661257 0.0905094 6.4507e-20 0.020491 0.00070629 0.0341067 0.000185711 0.020491 -0.00070629 0.0692244 4.50042e-20
0.5 0.5 0.75 0.140858 6.75393e-20 0.0408869 4.50364e-05 -0.00040469 -0.000942282 0.0408869 -4.50364e-05 0.0946944 6.15919e-20 -0.000882365 0.000213262 -0.00040469 0.000942282 -0.000882365 -0.000213262 0.112978 2.43111e-20
